id;name;image;code;colors;brand_id;repair_category_id;status;sort_order
4700;6310 (2021);https://fdn2.gsmarena.com/vv/bigpic/nokia-6310-2021.jpg;;Yellow, Black, Dark Green;15;1;;
4701;C1 2nd Edition;https://fdn2.gsmarena.com/vv/bigpic/nokia-c1-2nd-edition.jpg;;Blue, Purple;15;1;;
4702;110 4G;https://fdn2.gsmarena.com/vv/bigpic/nokia-110-4g.jpg;;Yellow, Aqua, Black;15;1;;
4703;105 4G;https://fdn2.gsmarena.com/vv/bigpic/nokia-105-4g.jpg;;Black, Blue, Red;15;1;;
4704;C20 Plus;https://fdn2.gsmarena.com/vv/bigpic/nokia-c20-plus.jpg;;Ocean Blue, Graphite black;15;1;;
4705;C01 Plus;https://fdn2.gsmarena.com/vv/bigpic/nokia-c01-plus.jpg;;Blue, Purple;15;1;;
4706;X20;https://fdn2.gsmarena.com/vv/bigpic/nokia-x20.jpg;;Midnight Sun, Nordic Blue;15;1;;
4707;X10;https://fdn2.gsmarena.com/vv/bigpic/nokia-x10.jpg;;Forest, Snow;15;1;;
4708;G20;https://fdn2.gsmarena.com/vv/bigpic/nokia-g20.jpg;;Glacier, Night;15;1;;
4709;G10;https://fdn2.gsmarena.com/vv/bigpic/nokia-g10.jpg;;Dusk, Night;15;1;;
4710;C20;https://fdn2.gsmarena.com/vv/bigpic/nokia-c20.jpg;;Sand, Dark Blue;15;1;;
4711;C10;https://fdn2.gsmarena.com/vv/bigpic/nokia-c10.jpg;;Gray, Light Purple;15;1;;
4712;1.4;https://fdn2.gsmarena.com/vv/bigpic/nokia-14.jpg;;Fjord, Charcoal, Dusk;15;1;;
4713;5.4;https://fdn2.gsmarena.com/vv/bigpic/nokia-54-2020.jpg;;Polar Night, Dusk;15;1;;
4714;C1 Plus;https://fdn2.gsmarena.com/vv/bigpic/nokia-c1-plus.jpg;;Blue, Red;15;1;;
4715;8000 4G;https://fdn2.gsmarena.com/vv/bigpic/nokia-8800-4g.jpg;;Onyx/Black, Opal/White, Topaz/Blue, Cintrine/Gold;15;1;;
4716;6300 4G;https://fdn2.gsmarena.com/vv/bigpic/nokia-6300-4g.jpg;;Light Charcoal, White, Cyan Green;15;1;;
4717;8 V 5G UW;https://fdn2.gsmarena.com/vv/bigpic/nokia-8-v-5g-uw.jpg;;Meteor Gray;15;1;;
4718;2 V Tella;https://fdn2.gsmarena.com/vv/bigpic/nokia-2-v-tella.jpg;;Blue;15;1;;
4719;225 4G;https://fdn2.gsmarena.com/vv/bigpic/nokia-225-4g.jpg;;Black, Classic Blue, Metallic Sand;15;1;;
4720;215 4G;https://fdn2.gsmarena.com/vv/bigpic/nokia-215-4g.jpg;;Black, Cyan Green;15;1;;
4721;3.4;https://fdn2.gsmarena.com/vv/bigpic/nokia-34.jpg;;Fjord, Dusk, Charcoal;15;1;;
4722;2.4;https://fdn2.gsmarena.com/vv/bigpic/nokia-24.jpg;;Fjord, Dusk, Charcoal;15;1;;
4723;C3;https://fdn2.gsmarena.com/vv/bigpic/nokia-c3-2020.jpg;;Nordic blue, Sand gold;15;1;;
4724;C5 Endi;https://fdn2.gsmarena.com/vv/bigpic/nokia-c5-endi.jpg;;Midnight Blue;15;1;;
4725;C2 Tennen;https://fdn2.gsmarena.com/vv/bigpic/nokia-c2-tennen.jpg;;Steel;15;1;;
4726;C2 Tava;https://fdn2.gsmarena.com/vv/bigpic/nokia-c2-tava.jpg;;Tempered Blue;15;1;;
