id;name;image;code;colors;brand_id;repair_category_id;status;sort_order
5861;Xperia GX SO-04D;https://fdn2.gsmarena.com/vv/bigpic/Sony-Xperia-GX-SO-04D.jpg;;Black, White;19;1;;
5862;Xperia acro HD SO-03D;https://fdn2.gsmarena.com/vv/bigpic/Sony-Xperia-acro-HD-SO-03D.jpg;;Black, Aqua, Sakura, Ceramic;19;1;;
5863;Xperia acro HD SOI12;https://fdn2.gsmarena.com/vv/bigpic/Sony-Xperia-acro-HD-SOI12.jpg;;White, Black, Rouge;19;1;;
5864;Xperia neo L;https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-neo-l.jpg;;Black, White;19;1;;
5865;Xperia sola;https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-sola.jpg;;Black, White, Red;19;1;;
5866;Xperia U;https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-u-ofic.jpg;;Black, White/ exchangeable bottom caps in white, black, pink, yellow;19;1;;
5867;Xperia P;https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-p-ofic.jpg;;Silver, Black, Red;19;1;;
5868;Xperia S;https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-s-ofic.jpg;;White, Black, Silver;19;1;;
5869;Xperia ion HSPA;https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-ion-hspa.jpg;;Black, Red;19;1;;
5870;Xperia ion LTE;https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-ion-ofic.jpg;;Black, White;19;1;;
5871;Tablet P;https://fdn2.gsmarena.com/vv/bigpic/sony-tablet-p.jpg;;Silver/Black;19;2;;
5872;Tablet P 3G;https://fdn2.gsmarena.com/vv/bigpic/sony-tablet-p.jpg;;Silver/Black;19;2;;
5873;Tablet S 3G;https://fdn2.gsmarena.com/vv/bigpic/sony-tablet-s.jpg;;Black;19;2;;
5874;Tablet S;https://fdn2.gsmarena.com/vv/bigpic/sony-tablet-s.jpg;;Black;19;2;;
5875;CMD Z7;https://fdn2.gsmarena.com/vv/bigpic/soz7.gif;;;19;1;;
5876;Xperia LT29i Hayabusa;https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-lt29i-hayabusa.jpg;;Black;19;1;;
5877;CMD J70;https://fdn2.gsmarena.com/vv/bigpic/soj70.gif;;;19;1;;
5878;CMD J7;https://fdn2.gsmarena.com/vv/bigpic/soj7.gif;;;19;1;;
5879;CMD MZ5;https://fdn2.gsmarena.com/vv/bigpic/sony-cmd-mz5.jpg;;;19;1;;
5880;CMD J6;https://fdn2.gsmarena.com/vv/bigpic/soj6.gif;;;19;1;;
5881;CMD J5;https://fdn2.gsmarena.com/vv/bigpic/soj5.gif;;Silver;19;1;;
5882;CMD Z5;https://fdn2.gsmarena.com/vv/bigpic/soz5b.gif;;3 (Silver, Metallic Blue and Metallic Black);19;1;;
5883;CMD CD5;https://fdn2.gsmarena.com/vv/bigpic/socd5b.gif;;3 (Silver, Metallic Blue and Metallic Black);19;1;;
5884;CMD C1;https://fdn2.gsmarena.com/vv/bigpic/soc1b.gif;;Several;19;1;;
5885;CMD Z1 plus;https://fdn2.gsmarena.com/vv/bigpic/soz1pb.gif;;;19;1;;
5886;CMD Z1;https://fdn2.gsmarena.com/vv/bigpic/soz1b.gif;;;19;1;;
5887;CM-DX 2000;https://fdn2.gsmarena.com/vv/bigpic/sox2000b.gif;;;19;1;;
5888;CM-DX 1000;https://fdn2.gsmarena.com/vv/bigpic/sox1000b.gif;;;19;1;;
5889;Xperia 5 Plus;https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-5-plus-r.jpg;;Blue, Red, Black, Grey;19;1;;
5890;Xperia X Ultra;https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-x-ultra-r.jpg;;Gray, Red;19;1;;
5891;Xperia H8541;https://fdn2.gsmarena.com/vv/bigpic/smartphone.jpg;;Black, Gold;19;1;;
5892;Xperia M Ultra;https://fdn2.gsmarena.com/vv/bigpic/smartphone.jpg;;Black, White, Gold;19;1;;
5893;Xperia X Premium;https://fdn2.gsmarena.com/vv/bigpic/smartphone.jpg;;White, Graphite Black, Lime Gold, Rose Gold;19;1;;
5894;Xperia E1 II;https://fdn2.gsmarena.com/vv/bigpic/smartphone.jpg;;Black, Purple, White;19;1;;
5895;Xperia Z4 Ultra;https://fdn2.gsmarena.com/vv/bigpic/sony.jpg;;Black, White;19;1;;
5896;Xperia Z4 Compact;https://fdn2.gsmarena.com/vv/bigpic/smartphone.jpg;;Black, White;19;1;;
5897;D 2403;https://fdn2.gsmarena.com/vv/bigpic/sony.jpg;;Black;19;1;;
5898;Xperia C670X;https://fdn2.gsmarena.com/vv/bigpic/sony.jpg;;Black, White;19;1;;
