id;name;image;code;colors;brand_id;repair_category_id;status;sort_order
185;Vibe Z K910;https://fdn2.gsmarena.com/vv/bigpic/lenovo-vibe-z-new.jpg;;Silver, Titanium;11;1;;
186;Yoga Tablet 10;https://fdn2.gsmarena.com/vv/bigpic/lenovo-yoga-tablet-10.jpg;;Gray;11;2;;
187;Yoga Tablet 8;https://fdn2.gsmarena.com/vv/bigpic/lenovo-yoga-tablet-8.jpg;;Gray;11;2;;
188;A630;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a630.jpg;;Black;11;1;;
189;A516;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a516.jpg;;Black, Pink, White;11;1;;
190;Vibe X S960;https://fdn2.gsmarena.com/vv/bigpic/lenovo-vibe-x.jpg;;Black/Silver;11;1;;
191;S5000;https://fdn2.gsmarena.com/vv/bigpic/lenovo-s5000-n.jpg;;Silver Grey;11;1;;
192;A850;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a850.jpg;;Black, White;11;1;;
193;A706;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a706.jpg;;Black, White/Grey;11;1;;
194;P780;https://fdn2.gsmarena.com/vv/bigpic/lenovo-p780.jpg;;Black;11;1;;
195;S820;https://fdn2.gsmarena.com/vv/bigpic/lenovo-s820.jpg;;Flamingo red, Charcoal Black, Pearl White;11;1;;
196;A390;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a390.jpg;;Black, White;11;1;;
197;A369i;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a369i.jpg;;Black;11;1;;
198;A269i;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a269i.jpg;;Black;11;1;;
199;S920;https://fdn2.gsmarena.com/vv/bigpic/lenovo-s920.jpg;;White, Blue;11;1;;
200;IdeaTab S6000H;https://fdn2.gsmarena.com/vv/bigpic/lenovo-ideatab-s6000.jpg;;Black;11;2;;
201;IdeaTab S6000F;https://fdn2.gsmarena.com/vv/bigpic/lenovo-ideatab-s6000.jpg;;Black;11;2;;
202;IdeaTab S6000L;https://fdn2.gsmarena.com/vv/bigpic/lenovo-ideatab-s6000.jpg;;Black;11;2;;
203;IdeaTab S6000;https://fdn2.gsmarena.com/vv/bigpic/lenovo-ideatab-s6000.jpg;;Black;11;2;;
204;IdeaTab A3000;https://fdn2.gsmarena.com/vv/bigpic/lenovo-ideatab-a3000.jpg;;Black;11;2;;
205;IdeaTab A1000;https://fdn2.gsmarena.com/vv/bigpic/lenovo-ideatab-a1000.jpg;;Black, White;11;2;;
206;K900;https://fdn2.gsmarena.com/vv/bigpic/lenovo-k900-new.jpg;;Black/Gray;11;1;;
207;S890;https://fdn2.gsmarena.com/vv/bigpic/lenovo-s890.jpg;;Black, Blue, White;11;1;;
