id;name;image;code;colors;brand_id;repair_category_id;status;sort_order
237;OT-665;https://fdn2.gsmarena.com/vv/bigpic/alcatel-onetouch665.jpg;;White, Red, Dark blue;4;1;;
238;OT-602;https://fdn2.gsmarena.com/vv/bigpic/alcatel-onetouch602.jpg;;Titanium gray, Fuchsia, Cyber blue, Orange, Aubergine, Black;4;1;;
239;OT-585;https://fdn2.gsmarena.com/vv/bigpic/acatel-onetouch585.jpg;;Steel Grey, Mystery pink, Orange, Bluish black;4;1;;
240;OT-506;https://fdn2.gsmarena.com/vv/bigpic/alcatel-onetouch506.jpg;;Black, Spicy red;4;1;;
241;OT-385;https://fdn2.gsmarena.com/vv/bigpic/alcatel-onetouch385.jpg;;Siver, Cherry red, Cyber blue;4;1;;
242;OT-361;https://fdn2.gsmarena.com/vv/bigpic/alcatel-onetouch361.jpg;;Cashmare gray, Cyber blue, Spicy red, Glossy black;4;1;;
243;OT-355;https://fdn2.gsmarena.com/vv/bigpic/alcatel-onetouch355.jpg;;Siver, Cherry red, Cyber blue;4;1;;
244;OT-330;https://fdn2.gsmarena.com/vv/bigpic/alcatel-onetouch330.jpg;;Silver, Spicy red;4;1;;
245;OT-306;https://fdn2.gsmarena.com/vv/bigpic/alcatel-onetouch306.jpg;;Black, Cherry red, Pure white;4;1;;
246;OT-223;https://fdn2.gsmarena.com/vv/bigpic/alcatel-onetouch223.jpg;;;4;1;;
247;OT-217;https://fdn2.gsmarena.com/vv/bigpic/alcatel-onetouch217.jpg;;;4;1;;
248;OT-213;https://fdn2.gsmarena.com/vv/bigpic/alcatel-onetouch213-new.jpg;;;4;1;;
249;OT-209;https://fdn2.gsmarena.com/vv/bigpic/alcatel-onetouch209-new.jpg;;;4;1;;
250;OT-117;https://fdn2.gsmarena.com/vv/bigpic/alcatel-onetouch117.jpg;;;4;1;;
251;OT-113;https://fdn2.gsmarena.com/vv/bigpic/alcatel-onetouch113.jpg;;Black, Deep red, Gray blue;4;1;;
